BusStopCode RoadName    Description
42031	Bt Timah Rd	The Tessarina
42039	Dunearn Rd	Opp The Nexus
42041	Bt Timah Rd	The Nexus
42049	Dunearn Rd	Hua Guan Gdn
42051	Bt Timah Rd	King Albert Pk Stn
42059	Dunearn Rd	Opp King Albert Pk Stn
42061	Bt Timah Rd	King Albert Pk
42071	Upp Bt Timah Rd	Pei Hwa Presby Pr Sch
42089	Jln Anak Bt	Opp Bt Timah Plaza
42091	Upp Bt Timah Rd	Beauty World Stn Exit B
42099	Upp Bt Timah Rd	Beauty World Stn Exit A
42109	Jln Anak Bt	Opp Beauty World Ctr
42111	Upp Bt Timah Rd	WOH HUP BLDG
42119	Upp Bt Timah Rd	Southaven II
42129	Sixth Ave	Sixth Ave Ville
42131	Sixth Ave	Aft Lantana Ave
42139	Sixth Ave	Ave Villa
42141	Clementi Rd	Bef Dunearn Rd
42149	Clementi Rd	Aft Bt Timah Rd
42151	Jln Jurong Kechil	Beauty World Stn Exit C
42159	Jln Jurong Kechil	Opp Beauty World Stn
42161	Jln Jurong Kechil	Blk 18
42169	Jln Jurong Kechil	Opp Blk 19
42171	Jln Jurong Kechil	Signature Pk Condo
42179	Jln Jurong Kechil	Aft Chun Tin Rd
42181	Jln Jurong Kechil	Opp The Hillford
42189	Jln Jurong Kechil	The Hillford
42191	Jln Jurong Kechil	Bef Bt Batok East Ave 6
42199	Jln Jurong Kechil	Aft Bt Batok East Ave 6
42201	Toh Tuck Rd	Bef Toh Tuck Rise
42209	Toh Tuck Rd	Aft Toh Tuck Rise
42211	Toh Tuck Rd	Highgate Pk
42219	Toh Tuck Rd	Opp Highgate Pk
42221	Toh Tuck Rd	Good Luck Gdn
42229	Toh Tuck Rd	Aft Toh Tuck Terr
42231	Toh Tuck Rd	Bef Jln Jurong Kechil
42239	Toh Tuck Rd	Aft Jln Jurong Kechil
42241	Lor Kismis	Aft Eng Kong Pl
42249	Lor Kismis	Bef Eng Kong Pl
42259	Jln Jurong Kechil	Goh & Goh Bldg
42291	Toh Tuck Rise	Opp Toh Tuck Cres
42299	Toh Tuck Rise	Aft Toh Tuck Cres
42301	Toh Tuck Terr	Opp Hse No. 19
42309	Toh Tuck Terr	Hse No. 45
42311	Bt Batok East Ave 3	Opp Burgundy Hill
42319	Bt Batok East Ave 3	Burgundy Hill
42991	Upp Bt Timah Rd	BEF HILLVIEW STN EXIT B
43009	Bt Batok Ctrl	Bt Batok Int
43011	Upp Bt Timah Rd	Bt Regency
43019	Upp Bt Timah Rd	Aft Bt Timah Fire Stn
43021	Upp Bt Timah Rd	Aft Old Jurong Rd
43029	Upp Bt Timah Rd	Opp The Hillside
43041	Upp Bt Timah Rd	Hume Pk Condo
43049	Upp Bt Timah Rd	Opp Hume Pk Condo
43051	Upp Bt Timah Rd	Opp The Rail Mall
43059	Upp Bt Timah Rd	The Rail Mall
43061	Upp Bt Timah Rd	Hillview Stn
43069	Upp Bt Timah Rd	HILLVIEW STN EXIT A
43071	Upp Bt Timah Rd	Opp Dairy Farm Rd
43081	Upp Bt Timah Rd	Opp Assumption Eng Sch
43089	Upp Bt Timah Rd	Aft Assumption Eng Sch
43091	Upp Bt Timah Rd	Bef Cashew Stn
43099	Upp Bt Timah Rd	Assumption Pathway Sch
43109	Upp Bt Timah Rd	Cashew Stn
43111	Upp Bt Timah Rd	Min Of Defence
43119	Upp Bt Timah Rd	Bef Hazel Pk Terr
43121	Cashew Rd	Aft Cashew Terr
43129	Cashew Rd	Cashew Pk Condo
43131	Cashew Rd	Bt Panjang Pr Sch
43139	Cashew Rd	Opp Bt Panjang Pr Sch
43141	Bt Batok East Ave 6	Opp Blk 291A
43149	Bt Batok East Ave 6	Blk 291A
43151	Hillview Ave	Opp Glendale Pk Condo
43159	Hillview Ave	Bef Glendale Pk Condo
43161	Bt Batok East Ave 4	Blk 272
43169	Bt Batok East Ave 4	Blk 254
43171	Bt Batok East Ave 3	Blk 229
43179	Bt Batok East Ave 3	Blk 231
43181	Bt Batok East Ave 3	Keming Pr Sch
43189	Bt Batok East Ave 3	Blk 283
43191	Bt Batok East Ave 6	Blk 288C
43199	Bt Batok East Ave 6	Ch Of St. Mary
43201	Bt Batok East Ave 6	Opp Autobacs
43209	Bt Batok East Ave 6	Autobacs
43211	Bt Batok St 23	SBS Transit West District
43219	Bt Batok St 23	Opp SBS Transit West District
43221	Bt Batok East Ave 2	Blk 267
43229	Bt Batok East Ave 2	Opp Blk 266
43231	Hillview Ave	Opp The Petals Condo
43239	Hillview Ave	The Petals Condo
43241	Hillview Ave	Opp Hillview Apts
43249	Hillview Ave	Hillview Apts
43251	Hillview Ave	Hillbrooks
43259	Hillview Ave	Opp Hillbrooks
43261	Hillview Ave	Opp Hillview Hts
43267	Hillview Ave	Hillview Hts
43268	Hillview Ave	Hillington Green Condo
43271	Hillview Rd	Glendale Pk Condo
43279	Hillview Rd	Aft Hillview Stn
43289	Jln Remaja	Hillview Hse
43291	Jln Batu Nilam	Aft Jln Remaja
43301	Jln Batu Nilam	Opp Hillbrooks
43309	Jln Batu Nilam	Hillbrooks
43311	Bt Batok St 23	Midview Bldg
43319	Bt Batok St 23	Opp Midview Bldg
43321	Bt Batok West Ave 6	Opp Blk 144
43329	Bt Batok West Ave 6	Blk 146
43331	Bt Batok St 11	Opp Bt Batok Presby Ch
43341	Bt Batok West Ave 3	Princess E Pr Sch
43349	Bt Batok West Ave 3	Opp Princess E Pr Sch
43351	Bt Batok West Ave 8	Blk 168
43361	Bt Batok West Ave 8	Blk 154A
43371	Bt Batok West Ave 6	Blk 109
43379	Bt Batok West Ave 6	Blk 185
43381	Bt Batok Ave 1	Blk 102
43389	Bt Batok Ave 1	Opp Blk 102
43391	Bt Batok Ctrl	Bt Batok CC
43399	Bt Batok Ctrl	Opp Blk 120
43401	Bt Batok West Ave 3	Bt Batok Polyclinic
43409	Bt Batok West Ave 3	Opp Blk 127
43411	Bt Batok Ctrl	Opp Blk 628
43419	Bt Batok Ctrl	Blk 628
43421	Bt Batok East Ave 2	Blk 503
43429	Bt Batok East Ave 2	Blk 240
43431	Bt Batok East Ave 2	Opp Blk 242
43439	Bt Batok East Ave 2	Blk 242
43441	Bt Batok East Ave 2	Opp Blk 258
43449	Bt Batok East Ave 2	Blk 258
43452	Bt Batok Rd	AFT BT BATOK WEST AVE 3
43453	Greenbank Pk	BEF PIE
43459	Bt Batok Rd	Aft PIE
43461	Bt Batok West Ave 2	Aft Bt Batok West Ave 5
43469	Bt Batok West Ave 2	Bef Bt Batok West Ave 5
43471	Bt Batok West Ave 2	Blk 306
43479	Bt Batok West Ave 2	Opp Blk 305
43481	Bt Batok West Ave 2	Blk 315
43489	Bt Batok West Ave 2	Opp Blk 315
43491	Bt Batok West Ave 4	Blk 331
43499	Bt Batok West Ave 4	Blk 419
43501	Bt Batok St 23	Opp Blk 291E
43509	Bt Batok St 23	Blk 291E
43511	Bt Batok East Ave 6	Bt Batok Swim Cplx
43519	Bt Batok East Ave 6	Opp Bt Batok Swim Cplx
43521	Bt Batok West Ave 5	Bt Batok Driving Ctr
43529	Bt Batok West Ave 5	Opp Bt Batok Driving Ctr
43531	Bt Batok West Ave 3	Blk 140
43539	Bt Batok West Ave 3	Opp Blk 140
43541	Bt Batok East Ave 5	Blk 510
43549	Bt Batok East Ave 5	Regent Hts
43561	Bt Batok East Ave 5	Opp Bt Gombak Stadium
43569	Bt Batok East Ave 5	Bt Gombak Stadium
43571	Bt Batok West Ave 5	Opp Bt Gombak Stn
43579	Bt Batok West Ave 5	Bt Gombak Stn
43581	Bt Batok West Ave 5	Blk 347
43589	Bt Batok West Ave 5	Opp Blk 347
43591	Bt Batok East Ave 6	Opp Bt View Sec Sch
43599	Bt Batok East Ave 6	Bt View Sec Sch
43601	Bt Batok West Ave 5	Opp Blk 532
43609	Bt Batok West Ave 5	Blk 531
43611	Bt Batok East Ave 3	Blk 290H
43619	Bt Batok East Ave 3	Blk 289E
43621	Bt Batok East Ave 3	Opp Parkview Apts
43629	Bt Batok East Ave 3	Yusof Ishak Sec Sch
43631	Old Jurong Rd	YWMA Kindergarten
43639	Old Jurong Rd	Opp YWMA Kindergarten
43641	Bt Batok West Ave 7	Opp HomeTeamNS
43649	Bt Batok West Ave 7	HomeTeamNS
43659	Bt Batok St 34	St. Anthony's Pr Sch
43669	Bt Batok West Ave 7	Blk 406
43671	Bt Batok Rd	Opp Dunearn Sec Sch
43679	Bt Batok Rd	Blk 402
43681	Bt Batok West Ave 2	Bt Batok Home For The Aged
43691	Bt Batok Ave 1	Blk 190
43699	Bt Batok Ave 1	Blk 298
43701	Bt Batok Ctrl	Blk 225
43709	Bt Batok Ctrl	Blk 644
43719	Gombak Dr	MINDEF CP
43721	Gombak Dr	Blk 319
43731	Bt Batok St 21	Opp Blk 217
43739	Bt Batok St 21	Blk 217
43741	Bt Batok St 21	Bt View Sec Sch
43749	Bt Batok St 21	Opp Bt View Sec Sch
43751	Bt Batok Rd	Opp Blk 443D
43759	Bt Batok Rd	Blk 443D
43761	Bt Batok Rd	Opp Dulwich Coll
43769	Bt Batok Rd	Dulwich Coll/Blk 445
43771	Bt Batok Rd	Bef Bt Batok West Ave 2
43779	Bt Batok Rd	Aft Bt Batok West Ave 2
43781	Bt Batok Rd	Opp Blk 437A
43789	Bt Batok Rd	BLK 436A
43801	Bt Batok St 52	Bet Blks 536/537
43809	Bt Batok St 52	Blk 514
43811	Hume Ave	Bef Summerhill
43819	Hume Ave	Hillview Green
43821	Hume Ave	Opp Symphony Hts
43829	Hume Ave	Symphony Hts
43831	Bt Batok West Ave 7	Blk 334
43839	Bt Batok West Ave 7	Opp Blk 336
43841	Bt Batok St 33	Blk 324
43859	Dairy Farm Cres	Opp Dairy Farm Est Sth G
43869	Dairy Farm Cres	Bef Dairy Farm Est Sth G
43879	Chestnut Dr	Opp Hse No. 42
43889	Chestnut Ave	Aft Chestnut Dr
43891	Dairy Farm Rd	AFT DAIRY FARM CRES
43899	Dairy Farm Rd	BEF DAIRY FARM CRES
43961	Dairy Farm Rd	AFT DAIRY FARM HTS
43969	Dairy Farm Rd	BEF DAIRY FARM HTS
43991	Woodlands Rd	OPP BLK 635A
44009	Choa Chu Kang Loop	Choa Chu Kang Int
44011	Upp Bt Timah Rd	Opp The Linear
44019	Upp Bt Timah Rd	The Linear
44021	Upp Bt Timah Rd	Bt Panjang Stn Exit B
44029	Upp Bt Timah Rd	Bt Panjang Stn Exit A/Lrt
44031	Upp Bt Timah Rd	Aft Bt Panjang Stn
44041	Woodlands Rd	Ten Mile Junction Stn
44049	Woodlands Rd	Opp Ten Mile Junction Stn
44051	Woodlands Rd	Opp Blk 632 CP
44059	Woodlands Rd	Blk 632 CP
44061	Woodlands Rd	Bef Yew Tee Flyover
44069	Woodlands Rd	Aft KJE Slip Rd
44071	Choa Chu Kang Ave 3	Blk 464
44079	Choa Chu Kang Ave 3	Opp Blk 464
44081	Choa Chu Kang Ave 1	Blk 296A
44089	Choa Chu Kang Ave 1	Opp Blk 296A
44091	Choa Chu Kang Ave 1	Bef Choa Chu Kang Mkt
44099	Choa Chu Kang Ave 1	Opp Choa Chu Kang Mkt
44101	Choa Chu Kang Ave 1	Aft Hong San Terr
44109	Choa Chu Kang Ave 1	Opp Hong San Terr
44111	Choa Chu Kang Ave 1	Opp Blk 203
44119	Choa Chu Kang Ave 1	Blk 204
44121	Choa Chu Kang Way	Blk 113
44129	Choa Chu Kang Way	Opp Blk 113
44131	Choa Chu Kang Rd	Blk 26
44139	Choa Chu Kang Rd	Opp Blk 26
44141	Choa Chu Kang Rd	Phoenix Stn
44149	Choa Chu Kang Rd	Opp Phoenix Stn
44151	Bt Batok Rd	Opp Bt Batok Fire Stn
44159	Bt Batok Rd	Bt Batok Fire Stn
44161	Bt Batok Rd	Aft Bt Batok West Ave 5
44169	Bt Batok Rd	Bef Bt Batok West Ave 5
44171	Bt Batok Rd	Bef Bt Batok West Ave 5
44179	Bt Batok Rd	Aft Bt Batok West Ave 5
44181	Keat Hong Cl	Blk 802B
44189	Keat Hong Cl	Blk 803
44191	Gangsa Rd	Opp Blk 171
44199	Gangsa Rd	Blk 171
44201	Petir Rd	Aft Petir Stn
44209	Petir Rd	Opp Petir Stn
44211	Petir Rd	Blk 127
44219	Petir Rd	Bet Blks 139/140
44221	Pending Rd	Opp Pending Stn
44229	Pending Rd	Bef Pending Stn
44231	Bt Panjang Rd	Zhenghua Pr Sch
44239	Bt Panjang Rd	Opp Zhenghua Pr Sch
44241	Bt Panjang Rd	Opp Lompang Rd
44249	Bt Panjang Rd	Blk 174
44251	Bt Panjang Rd	Blk 604
44259	Bt Panjang Rd	Blk 183
44261	Bt Panjang Rd	Blk 270
44269	Bt Panjang Rd	Blk 223
44271	Teck Whye Ave	Bet Blks 13/14
44279	Teck Whye Ave	Blk 157
44281	Teck Whye Ave	Blk 8
44289	Teck Whye Ave	Blk 6
44291	Teck Whye Ave	Opp Cck Polyclinic
44299	Teck Whye Ave	Cck Polyclinic
44301	Bangkit Rd	Opp Blk 271
44311	Bangkit Rd	Opp Blk 253
44321	Bt Panjang Ring Rd	Opp Bangkit Stn
44329	Bt Panjang Ring Rd	Bangkit Stn
44331	Fajar Rd	Blk 239
44339	Fajar Rd	Blk 442D
44341	Fajar Rd	Blk 401A CP
44349	Fajar Rd	Bet Blks 443A/443B
44351	Petir Rd	Aft Chestnut Ave
44359	Petir Rd	Bef Chestnut Ave
44361	Petir Rd	Bef Dairy Farm Rd
44369	Petir Rd	Aft Dairy Farm Rd
44371	Petir Rd	Blk 219
44379	Petir Rd	Opp Blk 219
44381	Petir Rd	Blk 202
44389	Petir Rd	Opp Blk 201
44391	Choa Chu Kang Dr	Aft Blk 202
44399	Choa Chu Kang Dr	Opp Blk 210
44411	Teck Whye Lane	Blk 108
44421	Teck Whye Lane	Blk 25
44439	Teck Whye Lane	Blk 9
44441	Choa Chu Kang Way	Blk 239
44449	Choa Chu Kang Way	Opp Blks 237/239
44451	Choa Chu Kang Way	Blk 224
44459	Choa Chu Kang Way	Blk 277
44461	Choa Chu Kang Way	Blk 352
44469	Choa Chu Kang Way	Blk 414
44471	Choa Chu Kang Ctrl	Blk 234
44479	Choa Chu Kang Ctrl	Blk 206
44481	Choa Chu Kang Ctrl	Blk 223
44489	Choa Chu Kang Ctrl	Blk 220
44491	Choa Chu Kang Ave 4	Bet Blks 416/417
44499	Choa Chu Kang Ave 4	Blk 429A CP
44501	Choa Chu Kang Ave 4	Blk 426
44509	Choa Chu Kang Ave 4	Blk 442
44511	Choa Chu Kang Ave 3	Blk 289
44519	Choa Chu Kang Ave 3	Blk 402
44521	Choa Chu Kang Ave 3	Blk 280
44529	Choa Chu Kang Ave 3	Blk 410
44531	Choa Chu Kang Ave 4	Opp Choa Chu Kang Stn
44539	Choa Chu Kang Ave 4	Lot 1 Shoppers' Mall
44541	Choa Chu Kang Dr	Northvale Condo
44549	Choa Chu Kang Dr	Opp Northvale Condo
44551	Choa Chu Kang Ave 5	Opp Blk 486
44559	Choa Chu Kang Ave 5	Blk 483
44561	Choa Chu Kang Ave 2	Opp Blk 295
44569	Choa Chu Kang Ave 2	Blk 295
44571	Choa Chu Kang Ave 2	Blk 297D
44579	Choa Chu Kang Ave 2	Aft Blk 272
44581	Choa Chu Kang Ave 5	Blk 489A
44589	Choa Chu Kang Ave 5	Opp Blk 489A
44591	Choa Chu Kang Ave 6	Blk 490B
44599	Choa Chu Kang Ave 6	Bet Blks 801B/801C
44601	Saujana Rd	Blk 413
44609	Saujana Rd	Blk 408
44611	Jelapang Rd	Blk 516
44619	Jelapang Rd	Blk 506
44621	Choa Chu Kang Ave 4	Opp Concord Pr Sch
44629	Choa Chu Kang Ave 4	Blk 457
44631	Jelebu Rd	Opp Bt Panjang Plaza
44639	Jelebu Rd	Bt Panjang Plaza
44641	Bt Panjang Ring Rd	Blk 602
44649	Bt Panjang Ring Rd	Blk 541A CP
44651	Bt Panjang Ring Rd	Blk 617
44659	Bt Panjang Ring Rd	Blk 537A CP
44661	Jelapang Rd	Blk 532
44669	Jelapang Rd	Opp Blk 532
44671	Saujana Rd	Bet Blks 502/503
44679	Saujana Rd	Opp Blk 502
44689	Choa Chu Kang Ave 3	Sunshine Pl
44691	Segar Rd	BLK 485
44699	Segar Rd	BLK 457
44701	Bt Panjang Ring Rd	Blk 548B
44709	Segar Rd	Blk 547C
44721	Bt Panjang Ring Rd	Opp Jelapang Stn
44731	Jelebu Rd	Opp Blk 180
44739	Jelebu Rd	Blk 180
44771	Fajar Rd	Fajar Stn
44779	Fajar Rd	Opp Fajar Stn
44791	Senja Rd	West View Pr Sch
44799	Senja Rd	Blk 610
44801	Senja Rd	Opp Blk 628
44809	Senja Rd	Blk 628
44811	Senja Rd	West Spring Sec Sch
44819	Senja Rd	Opp West Spring Sec Sch
44821	Senja Link	Blk 651
44829	Senja Link	Opp Blk 650
44859	Petir Rd	Maysprings Condo
44861	Senja Rd	BLK 636A
44869	Senja Rd	BEF BLK 629A MSCP
44871	Choa Chu Kang Ave 7	Blk 810 CP
44879	Choa Chu Kang Ave 7	Opp Blk 810 CP
44889	Keat Hong Link	Opp Blk 816A
44891	Choa Chu Kang Gr	APSN
44899	Choa Chu Kang Gr	Opp APSN
44909	Bt Panjang Rd	Blk 184
45009	Petir Rd	BT PANJANG INT
45011	Woodlands Rd	Aft Yew Tee Flyover
45019	Woodlands Rd	Aft Yew Tee Flyover
45021	Woodlands Rd	Heavy Veh Pk
45029	Woodlands Rd	Opp Heavy Veh Pk
45031	Woodlands Rd	Yew Tee Ind Est
45039	Woodlands Rd	Opp Yew Tee Ind Est
45041	Woodlands Rd	Thong Huat Bros Pte Ltd
45049	Woodlands Rd	Opp Yew Tee Ind Est Blk 1
45051	Woodlands Rd	Da Di Glass
45059	Woodlands Rd	Opp Da Di Glass
45061	Woodlands Rd	Opp Mandai Est
45069	Woodlands Rd	Aft Mandai Est
45071	Woodlands Rd	Bef Mandai Rd
45079	Woodlands Rd	Aft Mandai Rd
45091	Woodlands Rd	Opp Jln Bumbong
45099	Woodlands Rd	Aft Jln Bumbong
45101	Woodlands Rd	Aft LP 234
45109	Woodlands Rd	Bef Jln Bumbong
45111	Woodlands Rd	Opp Kranji War Memorial
45119	Woodlands Rd	Kranji War Memorial
45121	Woodlands Rd	Opp S'pore Turf Club
45129	Woodlands Rd	S'pore Turf Club
45131	Woodlands Rd	Opp Kranji Stn
45139	Woodlands Rd	Kranji Stn
45141	Kranji Rd	Aft W'Lands Rd
45149	Kranji Rd	Bef W'Lands Rd
45151	Sg Kadut Ave	Opp Multistates Trading
45159	Sg Kadut Ave	Multistates Trading
45161	Sg Kadut Ave	Eurokars Ctr
45169	Sg Kadut Ave	Opp Eurokars Ctr
45171	Sg Kadut Ave	Sri Arasakesari Sivan Tp
45179	Sg Kadut Ave	Sri Arasakesari Sivan Tp
45181	Mandai Rd	Opp Mandai CD Trg Village
45189	Mandai Rd	Mandai CD Trg Village
45191	Mandai Rd	Opp Mandai Police Trg Camp
45199	Mandai Rd	Mandai Police Trg Camp
45201	Mandai Rd	Opp Police Tactical Trg Camp
45209	Mandai Rd	Police Tactical Trg Camp
45211	Mandai Rd	Bef BKE
45221	Mandai Rd	Aft W'Lands Rd
45229	Mandai Rd	Bef W'Lands Rd
45231	Choa Chu Kang Way	Blk 432
45239	Choa Chu Kang Way	Bet Blks 306/307
45241	Choa Chu Kang Way	Opp Blk 511A
45249	Choa Chu Kang Way	Blk 511A
45251	Choa Chu Kang Way	Opp Kranji Sec Sch
45259	Choa Chu Kang Way	Blk 523
45261	Choa Chu Kang St 52	Blk 551
45269	Choa Chu Kang St 52	Blk 544
45271	Choa Chu Kang St 52	Blk 560
45279	Choa Chu Kang St 52	Blk 563
45291	Choa Chu Kang Dr	Opp Blk 704
45299	Choa Chu Kang Dr	Blk 702
45301	Choa Chu Kang Nth 5	Blk 708
45309	Choa Chu Kang Nth 5	Blk 754
45311	Choa Chu Kang Nth 5	Blk 547
45319	Choa Chu Kang Nth 5	Blk 530
45321	Choa Chu Kang Dr	Yew Tee Stn
45329	Choa Chu Kang Dr	Opp Yew Tee Stn
45331	Choa Chu Kang St 62	Blk 621
45339	Choa Chu Kang St 62	Blk 625
45341	Choa Chu Kang St 62	Blk 604A
45349	Choa Chu Kang St 62	Opp Blk 604A
45351	Choa Chu Kang Nth 6	Blk 634
45359	Choa Chu Kang Nth 6	Blk 790
45361	Choa Chu Kang Nth 5	Opp Blk 765
45369	Choa Chu Kang Nth 5	Blk 765
45371	Choa Chu Kang Nth 6	Opp Yew Mei Green Condo
45379	Choa Chu Kang Nth 6	Yew Mei Green Condo
45389	Choa Chu Kang Nth 7	Blk 619
45391	Choa Chu Kang Nth 7	Blk 657
45399	Choa Chu Kang Nth 7	Regent Gr Condo
45401	Choa Chu Kang Cres	Blk 681
45411	Choa Chu Kang Cres	Opp Blk 670
45421	Choa Chu Kang Cres	Opp Blk 666
45439	Choa Chu Kang Cres	Opp Blk 661
45441	Sg Kadut Dr	Opp Eng Hua Furniture Mfg Pte Ltd
45449	Sg Kadut Dr	Eng Hua Furniture Mfg Pte Ltd
45451	Choa Chu Kang Ave 1	Blk 293
45461	Choa Chu Kang Nth 5	Blk 540
45469	Choa Chu Kang Nth 5	Blk 532
45479	Choa Chu Kang Dr	Kranji Pr Sch
46008	Woodlands Sq	W'Lands Temp Int
46009	Woodlands Sq	W'Lands Temp Int
46011	Marsiling Rd	Bef W'Lands Ctr Rd
46019	Marsiling Rd	Aft W'Lands Ctr Rd
46021	Woodlands Rd	Bef W'Lands Ind Pk D St 2
46029	Woodlands Rd	Aft W'Lands Ind Pk D St 2
46031	Woodlands Rd	Kranji Lodge 1
46039	Woodlands Rd	Opp Kranji Lodge 1
46041	Woodlands Rd	Opp Globalfoundries
46049	Woodlands Rd	Globalfoundries
46051	Woodlands Rd	Bef BKE
46059	Woodlands Rd	Globalfoundries/Aft Bke
46069	Woodlands Ctr Rd	W'Lands Train Checkpt
46071	Marsiling Rd	Blk 137
46079	Marsiling Rd	Opp Blk 137
46088	Woodlands Ctr Rd	Opp Blk 1A
46091	Woodlands Ctr Rd	W'Lands Town Gdn
46101	Woodlands Crossing	W'Lands Checkpt
46109	Woodlands Crossing	W'Lands Checkpt
46111	Admiralty Rd	Blk 23
46119	Admiralty Rd	Marsiling CC
46121	Admiralty Rd	Opp Marsiling Lane Mkt/Fc
46129	Admiralty Rd	Marsiling Lane Mkt/Fc
46131	Admiralty Rd	Aft Marsiling Lane
46139	Admiralty Rd	Aft Riverside Rd
46141	Marsiling Dr	Blk 32
46149	Marsiling Dr	Blk 203
46151	Marsiling Lane	Blk 212
46159	Marsiling Lane	Blk 206
46161	Marsiling Lane	GES S'pore
46169	Marsiling Lane	Si Ling Sec Sch
46171	Marsiling Lane	Opp Blk 19
46179	Marsiling Lane	Blk 18
46181	Marsiling Rd	Opp Blk 12
46189	Marsiling Rd	Blk 12
46191	Marsiling Rise	Opp Blk 120
46199	Marsiling Rise	Blk 120
46201	Marsiling Dr	Blk 10
46209	Marsiling Dr	Blk 2
46211	Johor Bahru	Johor Bahru Checkpt
46219	Johor Bahru	Johor Bahru Checkpt
46221	Woodlands Ave 2	Innova JC
46229	Woodlands Ave 2	Opp Innova JC
46239	Jln Datin Halimah	Larkin Ter
46241	Marsiling Lane	Opp Blk 15
46249	Marsiling Lane	Blk 15
46251	Woodlands St 81	Riverside Sec Sch
46261	Woodlands Ave 9	Blk 808
46269	Woodlands Ave 9	Republic Poly
46271	Woodlands Ave 2	Opp Blk 802
46279	Woodlands Ave 2	Blk 803
46281	Woodlands Ave 7	Blk 825
46289	Woodlands Ave 7	Blk 891C CP
46291	Woodlands Ave 5	Blk 106
46299	Woodlands Ave 5	Opp Blk 106
46301	Riverside Rd	Progen Bldg
46309	Riverside Rd	Opp Progen Bldg
46311	Marsiling Rd	Blk 18
46319	Marsiling Rd	Opp Blk 18
46321	Woodlands Ave 5	W'Lands Civic Ctr
46329	Woodlands Ave 5	Opp W'Lands Civic Ctr
46331	Woodlands Ave 2	Blk 511
46339	Woodlands Ave 2	Blk 370
46341	Woodlands Ave 1	Rosewood
46349	Woodlands Ave 1	Aft Blk 353
46351	Woodlands Ave 1	Bef Woodgrove Condo
46359	Woodlands Ave 1	Aft Blk 336
46361	Woodlands St 41	Blk 425
46369	Woodlands St 41	Blk 413
46371	Woodlands St 41	Blk 406
46379	Woodlands St 41	Blk 409
46381	Woodlands Ave 3	Opp W'Lands Ind Pk D St 1
46389	Woodlands Ave 3	Aft W'Lands Ind Pk D St 2
46391	Woodlands Ave 7	Blk 853
46399	Woodlands Ave 7	Aft 888 Plaza
46401	Woodlands Ave 4	Blk 864
46409	Woodlands Ave 4	Blk 701A CP
46411	Woodlands Ave 4	Blk 869
46419	Woodlands Ave 4	Evergreen Pr Sch
46421	Woodlands St 83	Evergreen Sec Sch
46429	Woodlands St 83	Blk 856
46431	Woodlands St 82	Blk 840
46439	Woodlands St 82	Blk 880
46441	Woodlands St 82	Blk 816
46449	Woodlands St 82	Blk 875
46451	Woodlands Ave 9	Opp Blk 872
46459	Woodlands Ave 9	Blk 872
46461	Woodlands Ave 9	Opp Blk 757A CP
46469	Woodlands Ave 9	Blk 759
46471	Woodlands Ave 9	Opp Blk 773
46479	Woodlands Ave 9	Blk 774
46481	Woodlands Ave 9	Aft Woodlands Ind Pk E6
46489	Woodlands Ave 9	Aft Gambas Ave
46491	Woodlands Ave 3	Blk 402
46499	Woodlands Ave 3	Opp Blk 402
46501	Woodlands Ctr Rd	Opp W'Lands Town Gdn
46509	Woodlands Ctr Rd	W'Lands Town Gdn
46511	Woodlands Ctr Rd	Marsiling Pr Sch
46519	Woodlands Ctr Rd	Opp Blk 144
46521	Woodlands Ave 3	Marsiling Stn
46529	Woodlands Ave 3	Opp Marsiling Stn
46531	Woodlands Ave 3	Blk 173
46539	Woodlands Ave 3	Blk 320
46541	Woodlands Ave 3	Opp Blk 347
46549	Woodlands Ave 3	Blk 347
46551	Woodlands St 13	Blk 101
46559	Woodlands St 13	Opp Blk 101
46561	Woodlands St 13	Opp Blk 178
46569	Woodlands St 13	Blk 178
46571	Woodlands St 13	Opp Blk 154
46579	Woodlands St 13	Blk 154
46581	Woodlands St 13	Opp Blk 146
46589	Woodlands St 13	Blk 146
46591	Woodlands Ave 1	Blk 303
46611	Woodlands Ave 1	Fuchun Sec Sch
46619	Woodlands Ave 1	Opp Fuchun Sec Sch
46621	Woodlands Ave 1	Blk 335
46629	Woodlands Ave 1	The Woodgrove
46631	Woodlands Ave 2	Blk 892C CP
46639	Woodlands Ave 2	Opp Blk 892C CP
46641	Woodlands Ave 5	Blk 894C
46649	Woodlands Ave 5	Blk 515
46651	Woodlands Ave 4	Blk 550
46659	Woodlands Ave 4	Opp Blk 550
46661	Woodlands Dr 50	Opp Blk 896B
46669	Woodlands Dr 50	W'Lands Pr Sch
46671	Woodlands Dr 50	Bef 888 Plaza
46679	Woodlands Dr 50	Opp 888 Plaza
46681	Woodlands Ave 4	Blk 899A
46689	Woodlands Ave 4	Blk 609
46691	Woodlands Ave 4	Opp 888 Plaza
46699	Woodlands Ave 4	888 Plaza
46709	Marsiling Dr	Aft Blk 1
46711	Woodlands Ave 8	Bef Admiralty Rd West
46719	Woodlands Ave 8	Givaudan S'pore
46721	Woodlands Ave 8	Bef W'Lands Ind Pk E7
46729	Woodlands Ave 8	Aft W'Lands Ind Pk E7
46731	Gambas Ave	Yew Huat Scaffolding Work
46739	Gambas Ave	Opp Yew Huat Scaffolding Work
46741	Gambas Ave	Seagate
46749	Gambas Ave	Opp Seagate
46761	Woodlands Ave 7	Blk 706
46769	Woodlands Ave 7	Blk 666
